"","logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol"
"218755_at",2.32497118652747,0.0201392959871795,13.7907771447506,8.32649748348016e-29,6.93980563886094e-27,54.8589389788599,"KIF20A"
"212680_x_at",1.19156219176044,0.00496223914743589,13.770631463994,9.4439072125048e-29,7.82341858854091e-27,54.7339780434057,"PPP1R14B"
"228323_at",1.97803706002198,0.0151622173717949,13.7161312185828,1.32784008849229e-28,1.07714624389193e-26,54.3958234798782,"KNL1"
"219306_at",2.1044870139033,0.0226741486538462,13.7109899456031,1.37122882749547e-28,1.10741412323951e-26,54.3639165324151,"KIF15"
"201250_s_at",2.84770112776923,0.000633131737179481,13.6928030182337,1.5364257065885e-28,1.22992789908823e-26,54.2510379498969,"SLC2A1"
"205024_s_at",1.57868590229231,0.011100992301282,13.660433661399,1.88128118412029e-28,1.47785989571518e-26,54.0500977511029,"RAD51"
"217755_at",1.54518180034725,0.0116367372948718,13.6531684270037,1.96877005675664e-28,1.53775004075956e-26,54.0049906703405,"JPT1"
"201014_s_at",1.98275108122637,0.015955863551282,13.6336459386097,2.22457536976071e-28,1.7252291963357e-26,53.8837713531333,"PAICS"
"204126_s_at",1.94049453756923,0.0195167736538462,13.6306486456038,2.26669396594434e-28,1.75292068724196e-26,53.8651590306996,"CDC45"
"218663_at",2.08050305692967,0.0195734026089744,13.6297564699799,2.27938451711287e-28,1.76024503493144e-26,53.8596188021306,"NCAPG"
"222039_at",1.98194434145055,0.0209688331025641,13.6288081452515,2.29295174546091e-28,1.7682247769122e-26,53.8537298608683,"KIF18B"
"211519_s_at",1.87006985564835,0.0155833354615385,13.6177549353,2.45717558315295e-28,1.88953691995622e-26,53.7850883415773,"KIF2C"
"209186_at",1.08312503288571,0.00329983417307692,13.6028759875777,2.69698822664878e-28,2.06523573238126e-26,53.6926802453327,"ATP2A2"
"200910_at",1.02692081675165,0.00787710293589744,13.5997354383536,2.75052754548086e-28,2.10056867334486e-26,53.6731741403866,"CCT3"
"203213_at",2.21292317282637,0.0231247866923077,13.5912730603627,2.90014819618213e-28,2.205363040699e-26,53.6206117942928,"CDK1"
"226488_at",1.18057526196264,0.00885074121153847,13.5790503831435,3.13075286870371e-28,2.37082982127944e-26,53.5446877292451,"RCCD1"
"202094_at",1.78045301576264,0.0184697078205128,13.532436776015,4.19177580522591e-28,3.12241610559573e-26,53.2550787880575,"BIRC5"
"226456_at",2.11595411377143,0.022423051474359,13.491401155159,5.42016472584952e-28,3.9724866807751e-26,53.0000522312249,"RMI2"
"1553984_s_at",1.28137507684176,0.00951511691666666,13.4892585881586,5.49339665726395e-28,4.01539388015918e-26,52.9867348436155,"DTYMK"
"209642_at",2.54710479664176,0.0310195548974359,13.4834860835966,5.69566493987562e-28,4.15213974116933e-26,52.9508542341003,"BUB1"
"201548_s_at",1.31671454117582,0.0099200843525641,13.471580409133,6.13669252955741e-28,4.45582555183999e-26,52.8768470733802,"KDM5B"
"221591_s_at",1.59774927809451,0.0123968924679487,13.4628615933011,6.48120644659973e-28,4.69350943666014e-26,52.8226463242036,"PIMREG"
"204033_at",2.41879211842198,0.0344691271410256,13.4609966056742,6.55737682552162e-28,4.73612388289821e-26,52.8110521974422,"TRIP13"
"204580_at",4.50689028570769,-0.00585820745512819,13.4549344928432,6.81121265853022e-28,4.90649607516653e-26,52.7733647460431,"MMP12"
"204078_at",1.41624075384176,0.000569184910256411,13.434877316071,7.72328601712175e-28,5.51987794753113e-26,52.6486615961388,"P3H4"
"224839_s_at",1.83572957991868,0.015868498198718,13.4284850711184,8.03891637155881e-28,5.71557545663171e-26,52.6089153591798,"GPT2"
"204023_at",2.10763919023956,0.0207837498141026,13.4094172554052,9.05923079509246e-28,6.40767715034515e-26,52.4903448186118,"RFC4"
"1554572_a_at",1.29979674149231,0.0180567613012821,13.4066434152598,9.21808991352044e-28,6.51161584007403e-26,52.4730949587097,"SUV39H2"
"222594_s_at",1.13889150444396,0.00589229742307692,13.3931608818601,1.00308656285725e-27,7.03125100310516e-26,52.3892462290885,"SPATS2"
"203967_at",2.03004488346593,0.0232117091346154,13.3908833896295,1.01750769843352e-27,7.11409634422666e-26,52.3750817052651,"CDC6"
"212023_s_at",1.58064951551209,0.00935795057692308,13.3773365702516,1.10767823522939e-27,7.69533767613303e-26,52.2908253991395,"MKI67"
"212322_at",1.07620491914066,-0.00254007181410257,13.376754746809,1.11172526424158e-27,7.71365213482341e-26,52.2872065201627,"SGPL1"
"219588_s_at",1.60701271462637,0.0160108448397436,13.3746874637101,1.12622489644511e-27,7.80435313220992e-26,52.2743481443874,"NCAPG2"
