"","logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol"
"211581_x_at",-1.28758989155604,-0.0108300282692308,-10.9389413461767,4.91558933636769e-21,1.32133651408999e-19,37.1091252075761,"LST1"
"225604_s_at",-1.6695761424967,-0.0105327377948718,-10.9339661131797,5.07068286110261e-21,1.36101907427975e-19,37.0783350182044,"GLIPR2"
"226364_at",-1.08526711613407,0.00172648340384615,-10.9331028111092,5.09808777241577e-21,1.36770338055364e-19,37.0729924872494,"HIP1"
"204661_at",-1.9598879746945,-0.0249080265,-10.9285930935602,5.2436674063722e-21,1.40606922728494e-19,37.0450850428724,"CD52"
"214574_x_at",-1.44188746511209,-0.0104649924230769,-10.9201337729417,5.52803112391447e-21,1.4808677202353e-19,36.9927402591566,"LST1"
"215783_s_at",-1.63698089245934,-0.0118104568782051,-10.9166053687252,5.65114238252032e-21,1.51259093885341e-19,36.9709086472656,"ALPL"
"227776_at",-1.0809530002022,-0.00791720076923077,-10.9105024885831,5.8705765175089e-21,1.56786011742577e-19,36.9331498872403,"ACER3"
"212086_x_at",-1.0602038089956,-0.014785681775641,-10.9104406183777,5.87284411611885e-21,1.56786011742577e-19,36.9327671077474,"LMNA"
"223380_s_at",-1.12067430326154,-0.00983047987179487,-10.9079002702266,5.96670903252511e-21,1.59136495782103e-19,36.9170506861738,"LATS2"
"205618_at",-1.11273214654725,-0.00891005066025641,-10.9065601517504,6.01682779237151e-21,1.60357966930741e-19,36.9087599392348,"PRRG1"
"210571_s_at",-1.90228198055384,-0.0188433122564103,-10.9065190098269,6.0183730798698e-21,1.60357966930741e-19,36.9085054136138,"CMAHP"
"227126_at",-1.54042703058901,-0.00745636275641025,-10.9026819827061,6.16424675941741e-21,1.64004959402018e-19,36.8847680873535,"PTPRG"
"214181_x_at",-1.52568948896703,-0.012728111,-10.9022850069925,6.17953875393613e-21,1.64331848916079e-19,36.8823123045367,"LST1"
"229779_at",-1.8879285245011,0.00274516107692308,-10.9012803923376,6.21840714214796e-21,1.65285080455489e-19,36.8760975796188,"COL4A4"
"204897_at",-1.84141988991209,-0.0146637996794872,-10.8997969017163,6.27624987613965e-21,1.66579593193173e-19,36.8669205785991,"PTGER4"
"227856_at",-1.43883684322637,-0.00395687966666666,-10.8910771899558,6.62726127181095e-21,1.75469980647101e-19,36.8129829717303,"FAM241A"
"1569608_x_at",-1.5284168102945,0.0079739358974359,-10.8899090372027,6.67575016581563e-21,1.766682673359e-19,36.8057575451853,"LOC105379426"
"227288_at",-1.04749672252527,-0.000249552006410257,-10.8886800480136,6.7271466526848e-21,1.77770296392238e-19,36.7981559336968,"SREK1IP1"
"1569208_a_at",-1.61580632464615,0.00312481373076923,-10.8875007896817,6.77683469006177e-21,1.78996829313588e-19,36.7908620257361,NA
"221833_at",-1.16502980165494,-0.00461160495512821,-10.8845648709932,6.90213680598415e-21,1.81954836001535e-19,36.772703332155,"SIAH1"
"215702_s_at",-1.3485953010967,-0.0157872859679487,-10.8815889043231,7.03150845533389e-21,1.84919540546118e-19,36.7542975969712,"CFTR"
"204777_s_at",-1.62606839814945,0.0025650036025641,-10.8784594226208,7.17016556183868e-21,1.88384815998813e-19,36.7349431169487,"MAL"
"203884_s_at",-1.01510349968571,-0.00229105375,-10.8767041919242,7.24912533173883e-21,1.90318185796306e-19,36.7240881012055,"RAB11FIP2"
"204063_s_at",-1.06938258402418,-0.00413951291666667,-10.876669075717,7.2507138731359e-21,1.90318185796306e-19,36.7238709315497,"ULK2"
"211549_s_at",-2.09263240820659,-0.0126863297820513,-10.875954456062,7.28311650215854e-21,1.91076964853896e-19,36.7194515192228,"HPGD"
"227758_at",-1.35969501394286,-0.0175784043846154,-10.8722233232967,7.45465755391875e-21,1.9529631133709e-19,36.6963777498867,"RERG"
"205289_at",-2.28618462487033,-0.00259453902564104,-10.8699547742341,7.56092088474145e-21,1.97890545415624e-19,36.6823492842272,"BMP2"
"215322_at",-1.18316665514725,-0.00684863635897436,-10.8654865798534,7.7746620410612e-21,2.03290122953143e-19,36.6547195814584,"LONRF1"
"222756_s_at",-1.34340850494945,-0.0111069922051282,-10.8641941515524,7.83760393980524e-21,2.04740083807383e-19,36.6467279522516,"ARRB1"
"235692_at",-1.07805635393187,-0.00977815627564103,-10.8633749243772,7.87776383338323e-21,2.05690896652449e-19,36.6416623906379,"SH3KBP1"
"202178_at",-1.32480697532527,0.00437884742948718,-10.8620826852808,7.94152951506662e-21,2.07256862165283e-19,36.6336721380223,"PRKCZ"
"232500_at",-1.48796763592088,-0.001871729,-10.8609483461646,7.99792808091296e-21,2.08529669920799e-19,36.626658326687,"RALGAPA2"
"204796_at",-1.60520984687472,-0.0041546793076923,-10.8566325486655,8.21618498971813e-21,2.14016157366765e-19,36.5999739114404,"EML1"
"238906_s_at",-1.10557875075385,-0.00274904333974359,-10.8472245833051,8.71278603600054e-21,2.26174933693333e-19,36.5418097344172,"RHOJ"
"223454_at",-1.36269936018022,-0.0162313833974359,-10.8436046766843,8.91174802461051e-21,2.31033581434604e-19,36.519431686529,"CXCL16"
"34210_at",-2.18988325166374,-0.0261201356346154,-10.8422303104202,8.98846990138759e-21,2.32801796237976e-19,36.5109356996612,"CD52"
"219836_at",-2.03569299746593,0.00237239700641026,-10.8375264484954,9.25607994988185e-21,2.39279513598009e-19,36.4818587088774,"ZBED2"
"215046_at",-1.19707910209231,-0.0106174356410256,-10.8332523029824,9.50613229435627e-21,2.45164048676382e-19,36.4554394986444,"KANSL1L"
"224801_at",-1.00599792947472,-0.00481685925,-10.8306109961298,9.66401712709303e-21,2.48883719464819e-19,36.4391138456654,"NDFIP2"
"202014_at",-1.5779051899033,-0.0221216668333333,-10.8234670623045,1.01042840750619e-20,2.59610776223689e-19,36.3949606243871,"PPP1R15A"
"209369_at",-2.50653185555384,-0.0254872466217949,-10.8213927770438,1.02358288292985e-20,2.62867046144619e-19,36.382141209806,"ANXA3"
"213375_s_at",-1.19682129732088,-0.00768061387820513,-10.8176274927079,1.04789943211901e-20,2.68481262657483e-19,36.3588720107358,"N4BP2L1"
"217989_at",-1.08912853902198,-0.00847492571153846,-10.8169199967725,1.05253244306987e-20,2.69541973418478e-19,36.354499858357,"HSD17B11"
"207016_s_at",-1.82825671471428,-0.0423842665064103,-10.8160535608718,1.05823412587282e-20,2.70875237977978e-19,36.3491455492529,"ALDH1A2"
"235747_at",-1.21715848957143,-0.00497411260897436,-10.8151973978858,1.063898487853e-20,2.72070392064373e-19,36.3438547815263,"SLC25A16"
"233025_at",-1.74803394988352,-0.00821442898076924,-10.8142067468826,1.07049039671569e-20,2.73500291777713e-19,36.3377329999228,"PDZD2"
"218717_s_at",-2.04960381137363,-0.00214060383974358,-10.8133280268439,1.07637161275859e-20,2.74874441511331e-19,36.3323029663649,"P3H2"
"204958_at",-1.14846692530549,-0.0210314918076923,-10.809306929533,1.1036986998017e-20,2.81458611994672e-19,36.3074554486909,"PLK3"
"225373_at",-1.16552481622637,-0.0131812934551282,-10.805627330601,1.12931127993679e-20,2.87855917158714e-19,36.2847192657867,"VSIR"
"224414_s_at",-1.24598020597143,-0.00925192687820513,-10.8036630458158,1.14322607306905e-20,2.91131278738007e-19,36.2725824200008,"CARD6"
"1562275_at",-2.07578036348791,-0.0194517489935897,-10.8027280243892,1.14990965561407e-20,2.92696975887798e-19,36.2668052536767,NA
"230036_at",-1.53711113539121,-0.00711684332692308,-10.8018404757581,1.15628997568729e-20,2.94047229863732e-19,36.2613214690881,"SAMD9L"
"212423_at",-1.1376600064967,-0.0115334998205128,-10.8001996802567,1.16817834495565e-20,2.96656530471203e-19,36.2511838578672,"ZCCHC24"
"203139_at",-1.50491598527912,-0.0158563806025641,-10.7992829186877,1.17487377593748e-20,2.98218308725077e-19,36.2455197641066,"DAPK1"
"213397_x_at",-1.62025317825055,-0.0109911655128205,-10.7991738811609,1.17567265957693e-20,2.98282610962268e-19,36.2448460941789,"RNASE4"
"235044_at",-1.61493124934505,-0.00546465115384615,-10.7945586586845,1.20998876288513e-20,3.06562259549327e-19,36.2163325900705,"CYYR1"
"1557432_at",-1.39023841066154,-0.00615360040384615,-10.7930547215277,1.22138572102846e-20,3.09163260635329e-19,36.2070414182027,"RASAL2"
"239273_s_at",-1.66437040543956,-0.0158422099679487,-10.792800173525,1.22332528071014e-20,3.09510919587353e-19,36.2054688642205,"MMP28"
"222162_s_at",-1.83553140797582,-0.0195741301602564,-10.7925596666652,1.22516067651431e-20,3.09831914840056e-19,36.2039830587714,"ADAMTS1"
"228153_at",-1.44317872227253,0.00671525083333333,-10.7917543999041,1.23132599167358e-20,3.11247103997933e-19,36.199008308156,"RNF144B"
"211582_x_at",-1.44273968222198,-0.0109582661474359,-10.7895336276979,1.24848967949469e-20,3.15148537517877e-19,36.1852891631063,"LST1"
"210184_at",-1.05514321142857,-0.0193043097435897,-10.7799915013746,1.32499690830612e-20,3.33076809019022e-19,36.1263457847518,"ITGAX"
"211689_s_at",-1.94624998967472,-0.00933087611538462,-10.7793277453451,1.33048964284591e-20,3.34303865912685e-19,36.1222459205643,"TMPRSS2"
"227401_at",-1.13731980644835,0.00288891303846154,-10.7763348014668,1.35554057568942e-20,3.40285495756745e-19,36.1037596550484,"IL17D"
"225822_at",-2.13784441342198,0.0066383859551282,-10.7709174397348,1.40208707988037e-20,3.51647298589264e-19,36.070300534204,"TMEM125"
"232286_at",-1.52093847117363,-0.00555277076923077,-10.7706478380364,1.40444474612932e-20,3.52077104514538e-19,36.0686354618809,NA
"216920_s_at",-1.85459915027472,-0.0125477254038462,-10.7614350738887,1.48743274120471e-20,3.72198558926166e-19,36.0117405667901,"TARP"
"207761_s_at",-1.51682651534066,-0.0131818876666667,-10.7556071717757,1.54243916912232e-20,3.85433553801475e-19,35.9757530069895,"TMT1A"
"222294_s_at",-1.41810775076703,0.00225886121153846,-10.7538029069281,1.55987673955616e-20,3.89612885953553e-19,35.9646121543949,"RAB27A"
"214354_x_at",-3.13842126407033,0.000206665794871796,-10.7535302112134,1.56252930595984e-20,3.90097213713948e-19,35.9629283546009,"SFTPB"
"222024_s_at",-1.18032604457582,-0.0178602107564103,-10.7509256948291,1.58809188768776e-20,3.96117353829052e-19,35.9468466933678,"AKAP13"
"222853_at",-2.6852745272022,-0.0145047383141026,-10.7497333660722,1.59993310919996e-20,3.98707122814529e-19,35.9394848115835,"FLRT3"
"226066_at",-1.37229670842637,-0.0175650074487179,-10.7467726605068,1.62971883762011e-20,4.05628158365236e-19,35.9212048198534,"MITF"
"219682_s_at",-1.63922167504615,0.00246818526923077,-10.7467517136448,1.62993152981879e-20,4.05628158365236e-19,35.9210754922918,"TBX3"
"209512_at",-1.40545090251868,-0.00318424267948718,-10.7460112507298,1.63746793594601e-20,4.07318286614413e-19,35.9165038397306,"HSDL2"
"235078_at",-1.23890739438022,0.0035100071602564,-10.7450702535052,1.64709557383905e-20,4.09526832649613e-19,35.9106941443876,NA
"212179_at",-1.09998854431868,-0.00164457310897436,-10.7437494171777,1.66070484084255e-20,4.12348034391764e-19,35.9025394546782,"PNISR"
"212427_at",-1.02783524363297,-0.000326812339743588,-10.7401562240108,1.69829796369133e-20,4.20917684337368e-19,35.8803562297389,"ECPAS"
"241459_at",-1.64696403135165,0.000324431711538458,-10.7382697491743,1.71837363290128e-20,4.25700400448017e-19,35.8687101665501,NA
"227708_at",-1.26508709201099,-0.0115619098012821,-10.7346864331554,1.75716139175649e-20,4.35112314738616e-19,35.8465895494695,"EEF1A1"
"239965_at",-1.26323046792967,0.00796491289743589,-10.7339770073327,1.76494360020032e-20,4.36841518066784e-19,35.8422102308407,NA
"227995_at",-1.31187784577582,-0.0145849047179487,-10.7301507487694,1.80751350790881e-20,4.46771252463445e-19,35.8185912826263,"PLXDC2"
"228709_at",-1.01112706668352,0.000786821506410256,-10.7292842174002,1.81729573017345e-20,4.48644534770706e-19,35.8132424779781,"TPR"
"244447_at",-1.32834045845714,-0.00687225167948717,-10.7270000483955,1.84333551689568e-20,4.54803110948878e-19,35.7991433774852,NA
"218100_s_at",-1.36149199426154,0.00103261671153846,-10.7205935628028,1.91837403386775e-20,4.72890443199815e-19,35.7596014912761,"IFT57"
"213307_at",-1.57689943264615,0.00661806703846154,-10.7110870868873,2.03537649067911e-20,5.00603732019255e-19,35.7009323247527,"SHANK2"
"204047_s_at",-1.03303627247253,-0.00387002642948718,-10.7072734270028,2.08429125042693e-20,5.1240388541858e-19,35.6773984922056,"PHACTR2"
"206528_at",-1.33853049412967,0.000590261660256407,-10.6953480531857,2.24494706382851e-20,5.49675238310898e-19,35.6038158211387,"TRPC6"
"241359_at",-1.39009883642857,-0.0138815409935897,-10.6945591671734,2.25600042249884e-20,5.52134391674684e-19,35.5989486170171,"TLCD2"
"1559584_a_at",-1.78899463186154,-0.0192751901346154,-10.6936861809984,2.26829545199722e-20,5.54398988993956e-19,35.593562600813,"C16orf54"
"210039_s_at",-1.03528024522418,-0.00893250551923077,-10.6914182119722,2.30055066454943e-20,5.62031311815192e-19,35.579570339034,"PRKCQ"
"210815_s_at",-1.99957776575824,-0.00699512643589744,-10.6908754600735,2.30833735088393e-20,5.63681753727462e-19,35.5762218902775,"CALCRL"
"213371_at",-1.05583134082637,-0.00210166251282051,-10.6895475544909,2.32749945495244e-20,5.68107288837164e-19,35.5680296281189,"LDB3"
"228905_at",-1.25439012406813,-0.000103878403846162,-10.6872977029427,2.36032853426597e-20,5.7560643448257e-19,35.554149941171,"PCM1"
"227289_at",-1.64510113792088,-0.0115566402692308,-10.6860403650061,2.37887604614572e-20,5.79870922082109e-19,35.5463934162603,"PCDH17"
"220108_at",-1.4287868302967,0.00542318966025641,-10.6842504700015,2.4055306950551e-20,5.86106910660151e-19,35.5353517789937,"GNA14"
"230828_at",-1.45099139647692,0.00613228576282052,-10.6817286823209,2.44359100533434e-20,5.94585394822674e-19,35.5197956573786,NA
"235278_at",-2.52489476533626,0.000634372666666672,-10.6778848329431,2.50276386405599e-20,6.08712696918421e-19,35.4960852082115,"MACROD2"
"1563209_a_at",-2.40421765713846,-0.00743881485897436,-10.6734447424249,2.57289727321627e-20,6.2493628793025e-19,35.4686984930704,"MACROD2"
"203710_at",-1.19462027367472,-0.00775284267948718,-10.6696625087411,2.6341841423284e-20,6.39254407375966e-19,35.4453708266801,"ITPR1"
"228224_at",-1.66842836207692,-0.0191203413397436,-10.6652737787106,2.70712673215556e-20,6.56082243265093e-19,35.418304039753,"PRELP"
"227489_at",-1.06258170490769,0.00062652858333333,-10.6648372191992,2.71449185191405e-20,6.57575728858664e-19,35.4156117212263,"SMURF2"
"202191_s_at",-1.28295074698242,-0.0128200485705128,-10.6613977770798,2.77322177423893e-20,6.71208058904441e-19,35.3944008241523,"GAS7"
"203881_s_at",-1.66508641663077,-0.00826206553205128,-10.6595184335903,2.80584629805873e-20,6.78203564749606e-19,35.3828114290418,"DMD"
"226030_at",-1.41447401062417,-0.000988999192307689,-10.6576047794875,2.83945999096188e-20,6.86025077356786e-19,35.3710107686328,"ACADSB"
"225571_at",-2.18640836827253,0.00481979538461538,-10.6569346043712,2.85132649903352e-20,6.88587792997606e-19,35.3668781705599,"LIFR"
"218574_s_at",-1.2448174084967,-0.00520105016666667,-10.6319681422075,3.3304972786833e-20,7.99012455954408e-19,35.2129521734869,"LMCD1"
"232843_s_at",-1.48964898786813,-0.0140709806666667,-10.6255403786981,3.46636224641597e-20,8.30150485426162e-19,35.1733320087998,"DOCK8"
"241897_at",-1.76741304853187,-0.00112415288461538,-10.6228859855811,3.52406942215465e-20,8.4360111933584e-19,35.1569716477217,NA
"227354_at",-1.49577335588132,-0.00294994270512821,-10.6184750937585,3.62209096373909e-20,8.66307189162006e-19,35.1297865049755,"PAG1"
"218825_at",-1.11431403316483,-0.00451472673076923,-10.6183354794075,3.62523758256513e-20,8.66680650750978e-19,35.1289260645592,"EGFL7"
"241926_s_at",-1.04904422174725,-0.00471658130128205,-10.613622579248,3.73307189541722e-20,8.9090225177624e-19,35.0998815906023,"ERG"
"207233_s_at",-1.13473159091209,-0.01859710975,-10.6135356532228,3.73509059231032e-20,8.90995105299156e-19,35.0993459052353,"MITF"
"242033_at",-1.12411345898901,0.00621126492307693,-10.6045407680129,3.94997785201978e-20,9.40204784759171e-19,35.0439182483516,"RNF180"
"233309_at",-1.34140144238022,-0.00743807258333334,-10.6037594079517,3.96921686326612e-20,9.44373072232703e-19,35.0391037533292,NA
"203281_s_at",-1.04791758515165,-0.010594401974359,-10.6001308585524,4.05979320987338e-20,9.64244977192995e-19,35.0167465033107,"UBA7"
"231382_at",-1.2978117233011,-0.0285036675769231,-10.5968351948562,4.14384590983457e-20,9.82501193062468e-19,34.9964413668687,"FGF18"
"1568964_x_at",-1.13014204363736,-0.00577476137820513,-10.5954797687867,4.17891659341847e-20,9.90386929974662e-19,34.9880906484868,"SPN"
"222394_at",-1.12488091314286,-0.00632662043589744,-10.595203870318,4.1860914646096e-20,9.9165749925273e-19,34.9863908712095,"PDCD6IP"
"225175_s_at",-1.05202419522637,-0.00762582025641026,-10.593830459222,4.22199097072525e-20,9.98872532667586e-19,34.9779295546196,"SLC44A2"
"238587_at",-1.15828963473626,-0.00859294144230769,-10.593759425443,4.22385605034743e-20,9.98872532667586e-19,34.9774919341396,"UBASH3B"
"219778_at",-1.61386013668791,-0.018970330775641,-10.5833579096979,4.50602639464458e-20,1.06330165354852e-18,34.9134159385865,"ZFPM2"
"215559_at",-1.46335822919121,-0.00574828106410257,-10.5831475778867,4.51192213297196e-20,1.06423357472063e-18,34.9121203438635,"ABCC6"
"203324_s_at",-1.87936829641758,-0.00651821214102565,-10.5819816205571,4.5447445465016e-20,1.0713538277096e-18,34.9049383938787,"CAV2"
"202732_at",-1.06112481872527,-0.00523858197435898,-10.5812665063406,4.56499320405211e-20,1.07443393642509e-18,34.9005335654946,"PKIG"
"230690_at",-1.07695684296703,0.00365515216666667,-10.5722623548491,4.82778362741852e-20,1.13287154433093e-18,34.8450755177008,"TUBB1"
"1568768_s_at",-1.4636102661978,-0.00632698543589743,-10.5701419893485,4.89183164180898e-20,1.1464247536044e-18,34.8320169356483,"BABAM2-AS1"
"209949_at",-1.80710728412527,-0.0175980365705128,-10.5687363827196,4.93475613101472e-20,1.15450488430993e-18,34.8233605321752,"NCF2"
"225946_at",-1.5953268397956,-0.0120778671217949,-10.5680354041588,4.95630288005055e-20,1.15904987154304e-18,34.8190436370987,"RASSF8"
"205857_at",-1.31198245995824,0.00369394117307692,-10.5625496686061,5.12819783612865e-20,1.19771130581091e-18,34.7852619589318,"SLC18A2"
"1553834_at",-1.0501567298989,0.00776747494871795,-10.5550324171548,5.37345035717424e-20,1.25178269398595e-18,34.7389745991229,"COL6A5"
"209189_at",-2.0702960368945,-0.0331998460961539,-10.5522300816769,5.4678421524704e-20,1.27268739755777e-18,34.7217206229638,"FOS"
"206385_s_at",-1.46842709660879,0.0184182976089744,-10.5488625342423,5.58346305730637e-20,1.29794150790062e-18,34.700987618454,"ANK3"
"221911_at",-1.75925567203956,-0.00680456621794872,-10.5432329423505,5.78222131809535e-20,1.34300318847436e-18,34.6663302654641,"ETV1"
"223523_at",-1.59709755401538,0.00370962625,-10.533781521695,6.13191252823361e-20,1.4218079621763e-18,34.6081514326376,"TMEM108"
"219243_at",-1.35848151649011,-0.00331065483974359,-10.5295673676942,6.29455743054414e-20,1.45766593610759e-18,34.5822136828511,"GIMAP4"
"243636_s_at",-1.10933693124835,-0.000642588679487184,-10.5261905712204,6.42798515397726e-20,1.48654046405517e-18,34.5614310233874,NA
"239847_at",-1.45515039002418,0.0017331461474359,-10.5261371086612,6.43012016001918e-20,1.48654046405517e-18,34.5611019942453,NA
"203185_at",-1.4468740267956,-0.0162160087948718,-10.5256071303976,6.45132293649612e-20,1.49081184088303e-18,34.5578403191147,"RASSF2"
"242397_at",-2.14145082439341,-2.7644993589744e-05,-10.5111134899766,7.05900035238773e-20,1.62642580811968e-18,34.4686517809206,NA
"226769_at",-2.00549705311868,-0.0234003443397436,-10.5089570998774,7.1541663463707e-20,1.64696439994871e-18,34.4553838847275,"FIBIN"
"227334_at",-1.03081939801978,-0.00558248225,-10.5004102550651,7.54411400899491e-20,1.73381434822109e-18,34.4028010710063,"USP54"
"211316_x_at",-1.10330672454945,-0.00857525016666667,-10.4985296040054,7.63272489917626e-20,1.75344215908598e-18,34.3912316842226,"CFLAR"
"216944_s_at",-1.19748136685275,-0.00745515611538461,-10.4980765643534,7.65422555848686e-20,1.75764293326447e-18,34.3884447271327,"ITPR1"
"205856_at",-1.59758052491209,-0.00487519425,-10.4736549005333,8.9072456843863e-20,2.0385251477347e-18,34.2382402051649,"SLC14A1"
"202340_x_at",-1.57370418872308,-0.0233592861346154,-10.4718894168417,9.00538618233817e-20,2.06012338711021e-18,34.2273839492215,"NR4A1"
"1556427_s_at",-1.10062451002418,-0.0195916798269231,-10.471186103369,9.04478207279224e-20,2.06827043007075e-18,34.2230592427733,"LRRN4CL"
"210119_at",-2.13442187253187,0.00287747252564104,-10.4667123046056,9.29943709200732e-20,2.12472512747806e-18,34.1955508040985,"KCNJ15"
"226745_at",-1.09089109524396,-0.009273567,-10.465906577206,9.34605451028974e-20,2.132702547371e-18,34.1905967694031,"KLKB1"
"213936_x_at",-2.9574031885011,0.00816524325641026,-10.4613661388354,9.61314512969018e-20,2.1927355442879e-18,34.1626809848951,"SFTPB"
"226462_at",-1.49424409898242,0.00436736555769231,-10.4590778232363,9.75062708258419e-20,2.22224066586199e-18,34.1486126128799,"STXBP6"
"228890_at",-1.50025363478242,-0.00233538019230769,-10.4534915618406,1.00945441531611e-19,2.2958369449837e-18,34.1142709533854,"ATOH8"
"235766_x_at",-1.51616434338681,-0.00637296287820513,-10.445743150912,1.05916941949785e-19,2.40091575501846e-18,34.0666426329197,"RAB27A"
"1556209_at",-1.2732096025978,-0.0132445510384615,-10.445029847334,1.06386706221214e-19,2.40956634740881e-18,34.062258367341,"CLEC2B"
"236922_at",-1.09540388623077,-0.00693072283974359,-10.4414904292535,1.08748602245562e-19,2.46102227970866e-18,34.0405043678365,"NCK1"
"227771_at",-1.64260442242418,0.000228886750000001,-10.4413840372336,1.08820402928408e-19,2.46162827062918e-18,34.03985048,"LIFR"
"228737_at",-1.69718558664176,0.00388316778205129,-10.4381818232885,1.11003750787495e-19,2.50686909306331e-18,34.0201701356396,"TOX2"
"204437_s_at",-2.97859366781318,0.00800922903205129,-10.43611255047,1.12437818311438e-19,2.53715960221951e-18,34.0074532375489,"FOLR1"
"222071_s_at",-1.87011478130769,0.000158428673076919,-10.4307870535634,1.16214101527129e-19,2.62020866020445e-18,33.9747269315318,"SLCO4C1"
"225171_at",-1.23674293946374,-0.00748600700000001,-10.4265940696867,1.19276126223951e-19,2.68538466298289e-18,33.94896219329,"ARHGAP18"
"239629_at",-1.28253864758242,-0.00144589119230769,-10.4265600258359,1.19301314062834e-19,2.68538466298289e-18,33.9487530104988,NA
"231001_at",-1.64482710270549,-0.0139805527628205,-10.4258562655311,1.19823191512594e-19,2.69602180903336e-18,33.9444287746296,"FIBIN"
"220994_s_at",-1.81652089805275,0.000806255192307685,-10.4199438740751,1.24298457569718e-19,2.79097255343916e-18,33.9081022513654,"STXBP6"
"219407_s_at",-1.19870952076264,-0.00765339442948718,-10.418031289259,1.25781542968447e-19,2.82195562650793e-18,33.8963518425964,"LAMC3"
"204753_s_at",-1.75963483067472,-0.000803408519230769,-10.4172116412166,1.26422517651388e-19,2.83517274511469e-18,33.8913162597097,"HLF"
"244276_at",-2.03697858221978,0.0044735140897436,-10.4116681052008,1.3084400227166e-19,2.931924518116e-18,33.8572608543786,"KLB"
"236698_at",-1.17015300230769,-0.00227371003846154,-10.4105755660577,1.31733430535972e-19,2.94943706574703e-18,33.850549471875,"DYNC1I2"
"240061_at",-1.27376394182857,-0.00495010505128206,-10.4096477576825,1.32493486294384e-19,2.96403523613497e-18,33.8448501144146,NA
"242963_at",-1.95944717682418,-0.00717209591666667,-10.409647295643,1.32493865882284e-19,2.96403523613497e-18,33.8448472762127,"SGMS2"
"209716_at",-1.08451368411648,-0.0149065272628205,-10.4084224814171,1.33503932798516e-19,2.98418950358088e-18,33.8373236023673,"CSF1"
"204223_at",-1.60869229145934,-0.0202568565769231,-10.4056805854257,1.35793020320546e-19,3.03411662690062e-18,33.8204815037882,"PRELP"
"1552701_a_at",-1.53912043899341,-0.00677785498717948,-10.3953103763957,1.44810317190177e-19,3.2250525834513e-18,33.7567895413272,"CARD16"
"234066_at",-1.31438597977143,-0.0085968982051282,-10.3947045127404,1.45355231443358e-19,3.23587022767329e-18,33.753068781545,"IL1RL1"
"240960_at",-1.23028060237143,-0.00400073576282051,-10.3939872517715,1.46002981002886e-19,3.24896743440487e-18,33.7486639525843,NA
"204122_at",-1.54882892354066,-0.0241891133782051,-10.3907346097197,1.48976723831903e-19,3.31379266700948e-18,33.7286895653204,"TYROBP"
"242722_at",-1.72676286384835,0.0062328376474359,-10.3871832414093,1.52292607994415e-19,3.38204644276793e-18,33.7068819716361,"LMO7"
"231411_at",-1.17995503295604,-0.00552448309615384,-10.3829310641521,1.56359804664563e-19,3.46955045455964e-18,33.6807727173779,"LHFPL6"
"202746_at",-1.76023318326813,-0.00635872291666667,-10.382055366194,1.57210766506515e-19,3.48419078181747e-18,33.6753959852196,"ITM2A"
"228202_at",-1.86774303752527,-0.00760337055128205,-10.3800802175359,1.59147120079862e-19,3.52282137261799e-18,33.6632689887291,NA
"45297_at",-1.2227002724967,-0.0130689741923077,-10.3772420330996,1.61971281575772e-19,3.58388499399245e-18,33.6458438535146,"EHD2"
"202747_s_at",-1.38097231999121,-0.0140676357692308,-10.3757731416767,1.63452489103711e-19,3.61373426677938e-18,33.6368258753344,"ITM2A"
"209505_at",-1.58484172914945,-0.0111191529166667,-10.3737979685231,1.65465542921185e-19,3.6552842663498e-18,33.6247000361954,"NR2F1"
"226219_at",-1.50495234232308,-0.0171496715705128,-10.3650231801989,1.7471178929897e-19,3.85176091932306e-18,33.5708354849744,"ARHGAP30"
"201925_s_at",-1.93274624972527,-0.00339354872435898,-10.3596422438169,1.80634912478072e-19,3.97753275865428e-18,33.5378083349882,"CD55"
"225987_at",-2.82837731927033,-0.016526473051282,-10.3550585972631,1.85838103175657e-19,4.08388194981071e-18,33.5096772294719,"STEAP4"
"222802_at",-2.15817368068791,0.00167399037820514,-10.3521819150154,1.89179682407844e-19,4.15564449001562e-18,33.4920233818565,"EDN1"
"209357_at",-1.53865646356483,-0.00880824588461538,-10.3485355497204,1.93501588853028e-19,4.2443077008981e-18,33.4696473566297,"CITED2"
"243141_at",-1.46022169079341,-0.00864974994230768,-10.3439775837841,1.99042718241113e-19,4.35829420097431e-18,33.4416792741467,"SGMS2"
"204204_at",-1.26469842142418,-0.0181280183076923,-10.3395738975531,2.04546542966646e-19,4.45916357125254e-18,33.4146599881807,"SLC31A2"
"218995_s_at",-1.93079758811648,0.00243751099358974,-10.3393861875473,2.04784490527432e-19,4.46257155025401e-18,33.4135083198834,"EDN1"
"232056_at",-2.73861406417362,-0.000308353198717954,-10.3358546230629,2.09313032653813e-19,4.55580814504268e-18,33.3918416124011,"SCEL"
"228716_at",-1.01862219830549,-0.00256038239102564,-10.3316406000627,2.14847564236374e-19,4.67069207738518e-18,33.3659896782238,"THRB"
"241435_at",-1.36009499750769,-0.00537631273076923,-10.3283103070188,2.19324493393839e-19,4.76233783808902e-18,33.3455605584353,NA
"202551_s_at",-1.25938609445934,-0.00672693832692308,-10.3275375090427,2.20376598858917e-19,4.78138513595686e-18,33.3408201319365,"CRIM1"
"231067_s_at",-1.99379424567253,-0.0153338348782051,-10.3272796817403,2.20728729650577e-19,4.78522731706791e-18,33.3392386057662,"AKAP12"
